timestamp,turbidity,tds,ph,temperature,quality,diseases
2025-10-17 10:42:55,90.51,6.52,6.77,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:43:01,100.0,6.52,6.77,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:43:07,100.0,6.52,6.77,30.31,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:43:12,100.0,6.52,6.77,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:43:18,100.0,6.52,6.77,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:43:24,100.0,6.52,6.74,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:43:30,100.0,8.15,6.74,30.25,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:43:35,100.0,6.52,6.74,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:43:41,100.0,6.52,6.74,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:43:46,100.0,6.52,6.74,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:43:52,100.0,6.52,6.74,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:43:57,100.0,6.52,6.74,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:44:04,100.0,6.52,6.72,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:44:09,100.0,6.52,6.74,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:44:15,100.0,6.52,6.72,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:44:20,100.0,6.52,6.74,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:44:26,100.0,6.52,6.72,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:44:32,100.0,6.52,6.72,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:45:39,100.0,6.52,6.72,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:45:41,100.0,6.52,6.72,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:45:44,100.0,6.52,6.72,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:45:47,100.0,6.52,6.72,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:45:49,100.0,6.52,6.72,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:45:52,100.0,6.52,6.69,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:45:54,100.0,6.52,6.69,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:45:57,100.0,6.52,6.72,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:45:59,100.0,6.52,6.72,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:46:02,100.0,6.52,6.69,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:46:04,100.0,6.52,6.69,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:46:07,100.0,6.52,6.69,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:46:09,100.0,6.52,6.69,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:46:12,100.0,6.52,6.69,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:46:15,100.0,6.52,6.69,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:46:17,100.0,6.52,6.69,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:46:20,100.0,6.52,6.66,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:46:22,100.0,6.52,6.69,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:46:25,100.0,6.52,6.66,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:46:27,100.0,6.52,6.64,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:46:30,100.0,6.52,6.64,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:46:36,100.0,6.52,6.66,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:46:42,100.0,8.15,6.66,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:46:47,100.0,6.52,6.66,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:46:53,100.0,6.52,6.66,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:47:00,100.0,6.52,6.66,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:47:05,100.0,6.52,6.66,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:47:11,100.0,8.15,6.66,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:47:17,100.0,6.52,6.64,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:47:25,100.0,6.52,6.64,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:47:31,100.0,6.52,6.64,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:47:36,100.0,6.52,6.64,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:47:42,100.0,6.52,6.64,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:47:47,100.0,6.52,6.64,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:47:53,100.0,6.52,6.66,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:48:00,100.0,6.52,6.66,30.0,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:48:06,100.0,6.52,6.64,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:48:11,100.0,8.15,6.64,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:48:17,100.0,8.15,6.64,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:48:22,100.0,6.52,6.64,30.0,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:48:28,100.0,6.52,6.64,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:48:33,100.0,6.52,6.64,30.0,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:48:40,100.0,6.52,6.64,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:48:45,100.0,6.52,6.64,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:48:52,100.0,6.52,6.61,30.0,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:48:57,100.0,6.52,6.64,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:49:03,100.0,6.52,6.61,30.0,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:52:15,100.0,6.52,6.61,30.0,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:52:18,100.0,6.52,6.61,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:52:20,100.0,6.52,6.61,30.0,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:52:23,100.0,6.52,6.61,30.0,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:52:25,100.0,6.52,6.61,30.0,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:52:28,100.0,6.52,6.61,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:52:30,100.0,8.15,6.61,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:52:33,100.0,6.52,6.58,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:52:35,100.0,6.52,6.61,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:52:38,100.0,6.52,6.61,30.0,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:52:40,100.0,6.52,6.61,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:52:43,100.0,6.52,6.61,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:52:45,100.0,6.52,6.58,30.0,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:52:48,100.0,6.52,6.61,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:52:50,100.0,6.52,6.61,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:52:53,100.0,4.89,6.61,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:52:55,100.0,6.52,6.61,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:52:58,100.0,6.52,6.58,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:53:00,100.0,6.52,6.61,30.0,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:53:03,100.0,6.52,6.58,30.0,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:53:05,100.0,6.52,6.58,30.0,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:53:08,100.0,6.52,6.58,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:53:10,100.0,6.52,6.58,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:53:13,100.0,6.52,6.58,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:53:15,100.0,6.52,6.58,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:53:18,100.0,8.15,6.58,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:53:20,100.0,6.52,6.58,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:53:23,100.0,6.52,6.61,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:53:25,100.0,6.52,6.58,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:53:28,100.0,6.52,6.58,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:53:30,100.0,8.15,6.58,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:53:33,100.0,6.52,6.55,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:53:35,100.0,6.52,6.58,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:53:38,100.0,6.52,6.58,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:53:40,100.0,6.52,6.58,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:53:43,100.0,6.52,6.58,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:53:45,100.0,6.52,6.58,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:53:48,100.0,6.52,6.58,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:53:50,100.0,8.15,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:53:53,100.0,6.52,6.58,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:53:55,100.0,8.15,6.58,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:53:58,100.0,6.52,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:54:00,100.0,8.15,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:54:03,100.0,6.52,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:54:05,100.0,4.89,6.58,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:54:08,100.0,6.52,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:54:10,100.0,8.15,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:54:13,100.0,6.52,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:54:15,100.0,6.52,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:54:18,100.0,6.52,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:54:20,100.0,8.15,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:54:23,100.0,6.52,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:54:25,100.0,6.52,6.58,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:54:28,100.0,6.52,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:54:30,100.0,8.15,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:54:33,100.0,6.52,6.55,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:54:35,100.0,6.52,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:54:39,100.0,6.52,6.53,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:54:45,100.0,6.52,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:54:50,100.0,6.52,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:54:56,100.0,6.52,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:55:01,100.0,6.52,6.53,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:55:07,100.0,6.52,6.53,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:55:12,100.0,6.52,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:55:18,100.0,6.52,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:55:24,100.0,8.15,6.53,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:55:30,100.0,6.52,6.53,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:55:35,100.0,6.52,6.55,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:55:41,100.0,6.52,6.53,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:55:47,100.0,6.52,6.55,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:55:52,100.0,6.52,6.55,30.19,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:55:59,100.0,6.52,6.53,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:56:04,100.0,6.52,6.53,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:56:10,100.0,6.52,6.53,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:56:15,100.0,6.52,6.53,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:56:21,100.0,8.15,6.53,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:56:27,100.0,6.52,6.53,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:56:33,100.0,8.15,6.53,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery"
2025-10-17 10:59:26,100.0,19.55,6.96,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:59:32,100.0,6.52,6.47,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 10:59:38,100.0,6.52,6.5,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid"
2025-10-17 10:59:44,83.45,6.52,6.47,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 10:59:49,100.0,6.52,6.47,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 10:59:55,100.0,6.52,6.47,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:00:00,100.0,6.52,6.47,30.0,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:00:06,100.0,6.52,6.47,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:00:11,100.0,6.52,6.47,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:00:17,100.0,6.52,6.47,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:00:23,100.0,6.52,6.47,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:00:28,100.0,6.52,6.47,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:00:35,100.0,6.52,6.47,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:00:40,100.0,6.52,6.47,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:00:46,100.0,6.52,6.47,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:00:52,100.0,6.52,6.47,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:00:57,35.11,6.52,6.47,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:01:03,100.0,6.52,6.45,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:01:08,100.0,6.52,6.47,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:01:14,100.0,6.52,6.47,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:01:20,100.0,6.52,6.45,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:01:26,100.0,6.52,6.47,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:01:32,100.0,6.52,6.45,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:01:37,100.0,6.52,6.45,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:01:43,100.0,6.52,6.45,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:01:48,100.0,6.52,6.47,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:01:54,100.0,6.52,6.45,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:02:00,100.0,6.52,6.47,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:02:05,100.0,6.52,6.45,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:02:11,100.0,6.52,6.45,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:02:17,100.0,6.52,6.45,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:02:23,100.0,6.52,6.45,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:02:28,100.0,6.52,6.45,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:02:34,100.0,6.52,6.45,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:04:46,100.0,6.52,6.45,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:04:48,100.0,6.52,6.45,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:04:51,99.2,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:04:53,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:04:56,67.16,6.52,6.45,30.06,MEDIUM RISK ⚠️,"Diarrhea, Skin Irritation"
2025-10-17 11:04:58,100.0,6.52,6.45,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:01,100.0,6.52,6.45,30.12,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:05:03,44.35,6.52,6.42,30.12,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:05:06,100.0,6.52,6.45,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:08,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:11,94.31,6.52,6.45,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Skin Irritation"
2025-10-17 11:05:13,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:16,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:18,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:21,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:23,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:26,100.0,6.52,6.45,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:28,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:31,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:33,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:36,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:38,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:41,100.0,6.52,6.45,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:43,100.0,6.52,6.45,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:46,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:48,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:51,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:53,100.0,6.52,6.45,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:56,100.0,6.52,6.45,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:05:58,100.0,8.15,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:06:01,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:06:03,0.0,6.52,6.42,30.06,MEDIUM RISK ⚠️,Skin Irritation
2025-10-17 11:06:06,100.0,8.15,6.42,30.0,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:06:08,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:06:11,100.0,6.52,6.39,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:06:13,100.0,6.52,6.39,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:06:16,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:06:19,100.0,6.52,6.42,30.0,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:06:21,100.0,8.15,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:06:24,100.0,6.52,6.39,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:06:29,100.0,6.52,6.39,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:06:35,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:06:41,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:06:46,100.0,6.52,6.39,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:06:52,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:06:58,100.0,6.52,6.42,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
2025-10-17 11:07:04,100.0,6.52,6.39,30.06,HIGH RISK 🚨,"Diarrhea, Dysentery, Typhoid, Skin Irritation"
